results_url,competition_date,competition_type,competition_name,location,ligue,department,type,level
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=285944,10/02,Cross,Kid cross,Notre dame de gravenchon,NOR,076,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=287787,10/02,Cross,Cross de balan,Balan,ARA,001,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=288000,10/02,Cross,Poussinade de cross de l'us bazas,Bazas,N-A,033,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=283077,11/02,Cross,Cross des sources de varces - 29ème édition,Varces allieres et risset,ARA,038,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=285287,11/02,Cross,59eme cross de simencourt,Simencourt,H-F,062,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=286554,11/02,Cross,Cross ea/po/be/mi phalempin,Phalempin,H-F,059,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=287288,11/02,Cross,Cross du moulin des temps perdu,Persan,I-F,095,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=286910,14/02,Cross,Kid cross de bourg-en-bresse (ea/po),Bourg en bresse,ARA,001,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=288328,14/02,Cross,Kid cross - montceau,Montceau les mines,BFC,071,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=285813,17/02,Cross,Kid cross pierre bénite,Pierre benite,ARA,069,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=286022,17/02,Cross,Cd60 - kid's cross - beauvais,Beauvais,H-F,060,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=284884,17/02,Cross,Kid's cross district centre 3,Pompey,G-E,054,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=286763,17/02,Cross,Kids cross,Jouy,CEN,028,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=287640,17/02,Cross,Cross d'isle,Isle,N-A,087,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=288790,17/02,Cross,Animation relais cross ea-po,Liffre,BRE,035,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=288733,18/02,Cross,Match interdépartemental benjamins,Saint pierre les nemours,I-F,077,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=289224,23/02,Cross,Cross des uniformes de normandie,Touffreville,NOR,014,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=287049,25/02,Cross,Kid's cross,Bruyeres,G-E,088,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=290644,25/02,Cross,Championnat 71 de cross court,Tournus,BFC,071,,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=290645,25/02,Cross,Cross de tournus,Tournus,BFC,071,Cham,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=287641,02/03,Cross,Cross de cloture,Panazol,N-A,087,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=278417,03/03,Cross,Cross des pres de lyon,La chapelle saint luc,G-E,010,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=290349,03/03,Cross,Cross des jeunes,Gigouzac,OCC,046,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=290146,09/03,Cross,Challenge hivernal ea-po auch,Auch,OCC,032,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=284767,10/03,Cross,Cross de witry-lès-reims,Witry les reims,G-E,051,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=290414,10/03,Cross,Kid cross départemental centre et nord seine-et-marne,Pontault combault,I-F,077,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=289247,13/03,Cross,Kids cross,Chatenois les forges,BFC,090,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=289225,15/03,Cross,Cross des uniformes de normandie,Cherbourg en cotentin,NOR,050,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=285329,16/03,Cross,Challenge endurance ea wambrechies,Wambrechies,H-F,059,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=286441,16/03,Cross,Kid cross relais tassin,Tassin la demi lune,ARA,069,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=287883,16/03,Cross,Finale départementale de relais cross ea-po,Saint ave,BRE,056,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=288004,16/03,Cross,Cross de jonzac,Jonzac,N-A,017,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=290206,16/03,Cross,Kids cross ea/po uscvl,Venarey les laumes,BFC,021,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=290647,16/03,Cross,Les foulées de printemps,Charleville mezieres,G-E,008,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=285300,17/03,Cross,3ème cross d'uzès,Uzes,OCC,030,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=287051,17/03,Cross,Kid's cross,Corcieux,G-E,088,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=284885,23/03,Cross,Kid's cross district centre 4,Gondreville,G-E,054,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=286756,23/03,Cross,Cross des jeunes,Rouffach,G-E,068,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=290877,23/03,Cross,Kid cross ea po du cac,Castelginest,OCC,031,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=289140,23/03,Cross,Kid cross zone franche comté,Besancon,BFC,025,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=288330,24/03,Cross,Kid s cross de la vallee des lacs,Xonrupt longemer,G-E,088,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=289226,29/03,Cross,Cross des uniformes de normandie,Tourville la riviere,NOR,076,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=290487,06/04,Cross,Kids cross,Delle,BFC,090,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=287053,07/04,Cross,Kid's cross,Anould,G-E,088,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=289222,19/04,Cross,Cross des uniformes de normandie,Ecouves,NOR,061,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=285330,04/05,Cross,Aturun,Aire sur l'adour,N-A,040,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=292708,08/05,Cross,Ti gwada challenge olympique 2024 - manche 1,Sainte rose,GUA,971,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=292457,08/05,Cross,Kid cross du 1er mai,Lons le saunier,BFC,039,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=290356,18/05,Cross,Kid athlé limoux,Limoux,OCC,011,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=292119,01/06,Cross,Kids athlé eveils / poussins,Franqueville saint pierre,NOR,076,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=291613,02/06,Cross,Kid's trail,Saulxures sur moselotte,G-E,088,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=292710,02/06,Cross,Ti gwada challenge olympique 2024 -manche 2,Anse bertrand,GUA,971,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=292711,30/06,Cross,Ti gwada challenge olympique 2024 -finale,Goyave,GUA,971,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=284974,01/09,Cross,Trail des chioures - 19ème édition,Saint pancrasse,ARA,038,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=292698,15/09,Cross,Les foulées des 2 ponts,Precy sur oise,H-F,060,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=288901,29/09,Cross,Foulée de chevry 2024,Chevry,ARA,001,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=293445,29/09,Cross,Course du souffle parc pastre,Marseille,PCA,013,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=297883,11/10,Cross,Animation cross,Chatillon sur chalaronne,ARA,001,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=295421,12/10,Cross,J1 kid cross zone 1,Guidel,BRE,056,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=295422,12/10,Cross,J1 kid cross zone 2,Theix-noyalo,BRE,056,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=295423,12/10,Cross,J1 kid cross zone 3,Serent,BRE,056,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=298966,18/10,Cross,Cross des uniformes de normandie,Le havre,NOR,076,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=299344,19/10,Cross,Kid cross,Barentin,NOR,076,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=299591,19/10,Cross,Cross fsgt de rânes,Ranes,NOR,061,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=299365,20/10,Cross,Cross uasn,Anse bertrand,GUA,971,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=291534,20/10,Cross,Course nature de blesmes,Blesmes,H-F,002,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=298996,27/10,Cross,Cross de vieux-bourg,Morne a l'eau,GUA,971,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=286511,01/11,Cross,Cross de la saucisse,Anduze,OCC,030,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=300226,01/11,Cross,Kid cross anduze,Anduze,OCC,030,Anim,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=286989,02/11,Cross,Le cross de la source de la charente,Cheronnac,N-A,087,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=288281,02/11,Cross,Trail de la crémaillère,Langres,G-E,052,Meet,Dép
https://bases.athle.fr/asp.net/liste.aspx?frmbase=resultats&frmmode=1&frmespace=0&frmcompetition=283929,03/11,Cross,Cross du plan d'eau de vieure,Vieure,ARA,003,Meet,Dép
